ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
467050.0,Female,No,21.0,No,Engineer,0.0,Low,5.0,2.0,3.59,4.049,4.285,-1.208,B
,Female,No,49.0,No,,1.0,Low,,7.0,7.207,4.448,7.115,3.443,A
466176.0,Male,No,38.0,Yes,,8.0,Low,1.0,2.0,2.255,2.604,5.019,-1.508,B
459488.0,Male,Yes,47.0,No,Artist,,Average,4.0,6.0,3.912,6.735,4.547,2.107,A
467773.0,Male,Yes,70.0,Yes,Lawyer,1.0,High,3.0,6.0,22.974,8.251,8.01,8.435,C
465425.0,Female,No,31.0,No,Engineer,1.0,average,4.0,6.0,6.12,1.97,1.819,4.014,B
462318.0,Female,Yes,82.0,No,Lawyer,0.0,Average,2.0,6.0,4.959,8.929,9.888,4.826,A
466078.0,Female,Yes,51.0,No,Executive,,Low,1.0,6.0,5.453,3.907,5.648,6.432,A
460792.0,Female,No,42.0,No,Homemaker,11.0,Low,,6.0,5.267,4.075,4.667,0.282,A
460197.0,Male,No,38.0,Yes,Artist,8.0,Low,3.0,2.0,7.06,4.969,4.162,2.629,A
459375.0,Male,Yes,18.0,No,Executive,0.0,High,4.0,6.0,9.602,1.664,7.588,1.163,A
463862.0,Male,Yes,50.0,Yes,Artist,6.0,Average,3.0,6.0,7.01,9.85,12.446,15.195,C
460144.0,Female,No,46.0,Yes,Doctor,1.0,Low,,3.0,4.522,7.114,7.296,3.885,A
462721.0,Female,Yes,72.0,No,Lawyer,1.0,High,3.0,6.0,14.228,7.061,3.08,5.667,D
459637.0,Female,No,33.0,No,Engineer,,Low,4.0,6.0,16.612,3.836,6.108,10.605,C
465809.0,Female,No,25.0,No,Homemaker,1.0,Low,7.0,4.0,4.38,3.339,6.97,-1.71,B
466915.0,Female,Yes,75.0,No,Entertainment,2.0,High,2.0,2.0,6.361,2.554,4.148,-2.106,D
467343.0,Male,No,72.0,Yes,Artist,1.0,Low,1.0,6.0,0.495,6.244,5.554,1.202,B
466268.0,Female,Yes,72.0,Yes,Artist,0.0,average,3.0,4.0,16.781,5.336,3.631,8.518,C
464868.0,Male,Yes,36.0,Yes,Entertainment,6.0,Low,6.0,4.0,3.417,9.953,4.484,5.441,A
464038.0,Male,Yes,40.0,Yes,Artist,1.0,Low,2.0,6.0,5.601,2.18,4.082,2.224,A
460176.0,Female,No,28.0,Yes,Entertainment,0.0,Low,4.0,6.0,11.558,7.085,10.848,-1.237,C
462161.0,Female,No,28.0,Yes,Doctor,0.0,Low,3.0,6.0,3.296,8.735,1.701,4.914,D
464841.0,Male,,19.0,No,Entertainment,0.0,High,3.0,4.0,12.944,1.659,4.223,-2.176,D
464893.0,Male,Yes,43.0,Yes,Artist,0.0,Low,2.0,4.0,5.184,1.653,2.573,2.509,B
464443.0,Female,Yes,35.0,Yes,Artist,1.0,Average,2.0,6.0,5.616,5.541,3.593,-2.013,B
467619.0,Male,Yes,65.0,Yes,Lawyer,1.0,High,,6.0,3.593,-2.701,5.624,2.257,B
465974.0,Male,Yes,52.0,Yes,Executive,7.0,High,4.0,4.0,19.612,0.751,13.032,11.178,C
462075.0,Female,No,40.0,Yes,Artist,1.0,Low,1.0,6.0,,1.246,6.069,-2.273,B
459494.0,Female,Yes,69.0,No,Engineer,9.0,Low,3.0,6.0,8.386,5.419,6.041,-1.005,A
466921.0,Female,No,22.0,No,Healthcare,3.0,Low,3.0,6.0,2.361,2.854,4.859,1.901,D
463544.0,Male,Yes,47.0,Yes,Executive,1.0,Average,4.0,6.0,21.505,4.078,15.052,8.189,C
461167.0,Male,Yes,29.0,Yes,Marketing,1.0,High,2.0,3.0,5.011,5.931,3.213,4.461,A
467364.0,Male,Yes,46.0,Yes,Artist,1.0,Average,3.0,3.0,18.706,13.035,5.6,7.713,C
462408.0,Male,No,32.0,Yes,Artist,1.0,Low,2.0,6.0,3.729,5.679,2.717,0.212,A
,Female,No,38.0,Yes,Healthcare,0.0,average,1.0,2.0,11.89,11.215,10.472,1.406,C
465151.0,Male,Yes,59.0,Yes,Artist,0.0,Low,1.0,6.0,-1.76,3.025,-0.317,-2.365,B
467216.0,Female,No,26.0,Yes,Entertainment,1.0,Low,1.0,6.0,0.441,0.524,4.568,0.295,D
460586.0,Male,No,26.0,Yes,Healthcare,1.0,Low,2.0,3.0,3.335,7.865,2.533,4.553,A
461197.0,Male,No,28.0,No,Marketing,0.0,Low,1.0,3.0,9.602,8.185,0.218,5.11,D
462776.0,Female,Yes,53.0,Yes,Engineer,1.0,average,3.0,6.0,18.081,10.102,11.289,2.361,C
465058.0,Female,No,43.0,,Entertainment,,Low,1.0,6.0,3.64,3.878,0.059,5.94,B
464088.0,Male,No,27.0,No,Doctor,1.0,Low,3.0,6.0,8.184,0.261,9.345,2.112,D
459471.0,Female,No,32.0,No,Artist,,Low,8.0,6.0,11.123,7.099,2.5,11.143,C
464695.0,Male,No,26.0,No,Engineer,0.0,Low,4.0,4.0,4.199,8.334,9.306,-3.834,D
462331.0,Female,No,31.0,No,Entertainment,0.0,average,2.0,6.0,15.277,1.73,4.859,6.297,D
466523.0,Male,Yes,39.0,Yes,Executive,1.0,High,3.0,3.0,0.882,1.707,3.709,-5.157,B
465337.0,Female,Yes,43.0,No,Engineer,1.0,Low,3.0,7.0,8.378,1.267,1.344,5.07,A
460834.0,Male,Yes,25.0,No,Doctor,1.0,Low,2.0,1.0,1.946,8.14,5.043,2.56,A
466824.0,Male,Yes,40.0,Yes,Artist,3.0,High,3.0,6.0,7.065,5.449,3.208,4.303,A
461607.0,Female,Yes,40.0,Yes,Entertainment,7.0,Average,2.0,3.0,10.033,2.648,2.984,-2.068,B
465091.0,Male,Yes,63.0,Yes,,,Average,3.0,6.0,19.622,14.471,7.4,8.299,C
,Female,Yes,27.0,Yes,,,Low,2.0,6.0,9.492,0.589,6.355,-3.993,D
466999.0,Male,No,27.0,Yes,Healthcare,1.0,Low,3.0,6.0,15.981,5.984,11.722,0.019,D
466597.0,Female,No,,No,Healthcare,1.0,Low,2.0,6.0,7.497,1.583,3.459,9.835,D
464075.0,Female,Yes,86.0,Yes,Lawyer,0.0,High,2.0,6.0,0.113,6.279,3.929,-0.516,B
463394.0,Male,Yes,41.0,Yes,Marketing,,High,2.0,6.0,4.983,1.837,5.695,2.417,B
462163.0,Female,Yes,27.0,Yes,Artist,4.0,Average,2.0,3.0,11.651,14.964,13.032,11.819,C
463895.0,Female,Yes,,No,Doctor,0.0,Average,2.0,6.0,4.721,5.755,4.695,2.204,B
464767.0,Female,Yes,53.0,No,Engineer,8.0,Average,4.0,4.0,2.879,5.641,3.329,-1.615,B
464763.0,Female,Yes,49.0,No,Engineer,,Average,4.0,4.0,3.786,1.32,-1.683,0.097,B
460718.0,Male,Yes,,No,Executive,3.0,Low,,4.0,4.862,4.805,9.643,7.796,D
461989.0,Female,,57.0,Yes,Engineer,0.0,average,4.0,,11.661,10.64,6.55,16.244,C
466374.0,Male,Yes,83.0,No,Lawyer,,Low,1.0,4.0,2.322,2.641,4.26,4.272,B
463738.0,Male,Yes,43.0,No,Executive,0.0,High,4.0,6.0,6.586,6.933,0.801,4.259,A
465967.0,Male,Yes,36.0,No,Doctor,6.0,Low,3.0,,6.54,4.519,3.922,5.28,A
462260.0,Male,Yes,74.0,Yes,Lawyer,0.0,Low,2.0,6.0,8.942,4.563,9.351,9.234,C
467234.0,Female,No,30.0,No,Homemaker,0.0,Low,4.0,6.0,16.667,6.761,4.163,-2.27,D
466573.0,Female,No,,Yes,Artist,5.0,Low,2.0,6.0,4.959,8.961,5.834,2.06,B
463229.0,Female,No,22.0,No,Marketing,0.0,Low,1.0,5.0,-0.72,5.662,0.854,1.108,B
459768.0,Male,No,19.0,No,Healthcare,0.0,Low,4.0,6.0,6.571,9.492,1.911,7.65,D
462541.0,Male,Yes,70.0,Yes,Engineer,4.0,High,2.0,6.0,-0.841,5.534,7.188,-6.674,B
467714.0,Male,Yes,89.0,Yes,Lawyer,13.0,Low,1.0,6.0,4.15,5.318,2.627,1.434,A
467730.0,Male,No,18.0,No,Healthcare,,average,4.0,6.0,11.565,4.234,5.346,7.798,D
459474.0,Male,No,25.0,Yes,Doctor,6.0,Low,1.0,2.0,11.05,-0.565,4.085,6.573,D
460093.0,Female,No,45.0,Yes,Artist,4.0,Low,1.0,3.0,8.259,6.443,6.362,1.843,A
467865.0,Female,No,35.0,Yes,Artist,3.0,Low,1.0,4.0,6.819,4.985,6.495,5.687,A
465758.0,Female,Yes,37.0,No,Engineer,7.0,Low,1.0,4.0,7.411,8.669,4.512,-9.622,D
464184.0,Female,Yes,39.0,No,Engineer,4.0,Average,2.0,6.0,-1.075,3.305,4.81,2.094,B
462618.0,Female,No,32.0,Yes,Healthcare,1.0,Low,5.0,4.0,12.979,13.729,5.63,-0.042,D
464226.0,Female,Yes,62.0,Yes,Artist,2.0,Average,3.0,6.0,12.54,14.999,12.847,5.677,C
465432.0,Female,Yes,58.0,Yes,Engineer,0.0,Average,4.0,4.0,1.877,5.51,7.769,2.152,B
464087.0,Female,No,32.0,No,Engineer,,Low,4.0,6.0,7.089,12.859,13.786,5.124,C
466627.0,Male,No,25.0,No,Healthcare,0.0,Low,5.0,6.0,14.904,3.165,8.076,3.425,C
467380.0,Female,Yes,56.0,Yes,Artist,0.0,Average,4.0,6.0,13.545,2.701,19.681,12.962,C
465842.0,Female,No,,Yes,Entertainment,10.0,Low,2.0,6.0,4.14,5.254,5.232,3.085,A
464622.0,Female,No,30.0,No,Healthcare,8.0,Low,3.0,6.0,7.12,7.77,6.694,4.089,A
462083.0,Male,No,19.0,No,,1.0,Low,5.0,6.0,4.996,9.941,3.029,-0.182,D
460910.0,Male,No,27.0,Yes,Healthcare,0.0,average,2.0,6.0,4.504,7.293,0.379,0.523,A
460255.0,Female,No,38.0,Yes,Doctor,14.0,Low,1.0,6.0,6.274,7.707,1.444,3.87,A
460109.0,Male,Yes,46.0,Yes,Artist,8.0,Average,2.0,6.0,8.331,14.87,6.905,7.084,C
464306.0,Male,No,29.0,Yes,Artist,3.0,Low,1.0,6.0,1.487,6.32,4.518,-1.886,B
466835.0,Male,Yes,51.0,No,Entertainment,1.0,Average,4.0,7.0,-1.989,5.421,3.198,-2.708,B
465192.0,Male,Yes,55.0,No,Artist,0.0,Low,1.0,6.0,5.13,6.697,4.075,5.324,A
463380.0,Female,Yes,69.0,Yes,Engineer,1.0,Low,1.0,3.0,3.041,3.283,6.03,6.458,A
462391.0,Female,No,26.0,No,Healthcare,1.0,Low,8.0,7.0,10.319,1.641,13.345,2.77,C
,Female,Yes,83.0,Yes,Lawyer,0.0,average,3.0,6.0,6.378,1.704,6.392,4.27,A
460306.0,Female,No,39.0,Yes,Healthcare,9.0,Low,1.0,6.0,11.902,4.699,8.671,5.568,D
460752.0,Male,Yes,35.0,Yes,Artist,9.0,Low,1.0,6.0,6.525,3.607,3.685,3.476,A
467264.0,Male,Yes,19.0,No,Marketing,2.0,High,5.0,6.0,8.508,10.987,8.563,9.21,C
461646.0,Female,Yes,60.0,Yes,Artist,,High,4.0,6.0,12.002,13.784,7.086,13.071,C
463570.0,Male,Yes,35.0,Yes,Artist,,Average,4.0,6.0,16.155,4.376,22.887,5.418,C
465277.0,Female,No,53.0,Yes,Engineer,,Low,1.0,6.0,1.849,2.889,6.885,0.063,B
467426.0,Female,Yes,86.0,No,Lawyer,,Low,,6.0,-0.939,6.975,1.81,2.011,B
466258.0,Female,No,29.0,No,Healthcare,1.0,Low,3.0,6.0,-3.814,5.176,4.062,1.845,B
463719.0,Female,No,26.0,No,Doctor,0.0,Low,1.0,6.0,2.285,8.684,12.685,4.789,D
460032.0,Male,No,36.0,Yes,Engineer,8.0,Low,1.0,6.0,3.776,7.281,2.777,3.833,A
465175.0,Female,No,22.0,No,Homemaker,0.0,Low,4.0,6.0,8.16,5.146,9.765,4.263,D
466610.0,Male,No,19.0,No,Marketing,0.0,Low,5.0,6.0,7.15,6.455,6.824,4.958,A
459036.0,Female,Yes,20.0,Yes,Lawyer,1.0,Average,3.0,3.0,3.868,4.649,5.451,2.914,A
464047.0,Male,No,43.0,Yes,Healthcare,3.0,Low,3.0,6.0,10.172,6.031,12.144,-0.59,D
459496.0,Female,No,42.0,Yes,Artist,,Low,3.0,6.0,5.131,7.515,4.292,0.412,A
459997.0,Male,No,43.0,Yes,Entertainment,1.0,Low,2.0,4.0,7.408,1.884,4.256,5.327,A
463382.0,Female,Yes,50.0,Yes,Engineer,4.0,High,3.0,6.0,1.488,10.509,-0.086,-0.138,B
460967.0,Male,No,25.0,Yes,Entertainment,1.0,Low,2.0,6.0,8.061,4.641,7.195,3.55,A
465094.0,Male,Yes,61.0,No,,1.0,High,2.0,6.0,2.101,4.958,-1.013,3.513,B
461229.0,Female,Yes,28.0,Yes,Healthcare,0.0,Average,2.0,6.0,7.201,4.048,4.055,6.423,A
466442.0,Male,No,38.0,Yes,Artist,1.0,Low,1.0,6.0,10.905,12.329,3.336,5.895,D
464527.0,Male,No,25.0,No,Executive,12.0,Low,3.0,6.0,8.114,-0.473,5.405,4.336,A
463560.0,Female,No,18.0,No,Healthcare,9.0,Low,,4.0,13.802,7.449,16.393,-4.603,D
460011.0,Male,Yes,43.0,Yes,Entertainment,1.0,Average,5.0,5.0,15.337,14.908,5.699,9.863,C
467207.0,Female,No,27.0,Yes,Artist,8.0,Low,1.0,6.0,2.511,8.941,6.178,-1.265,B
465177.0,Female,No,60.0,Yes,Entertainment,1.0,Low,2.0,6.0,5.51,2.854,0.342,4.285,D
467531.0,Male,Yes,75.0,Yes,Lawyer,2.0,average,1.0,6.0,18.159,6.351,9.392,4.187,D
465409.0,Female,No,31.0,No,Doctor,,Low,4.0,6.0,9.531,2.952,14.254,2.664,D
462842.0,Male,No,23.0,No,,6.0,Low,4.0,2.0,7.797,-1.972,5.489,-3.831,D
462124.0,Male,No,36.0,Yes,Artist,8.0,Low,1.0,6.0,2.001,4.425,3.885,2.266,A
466265.0,Male,No,30.0,No,Doctor,1.0,average,1.0,3.0,10.786,1.973,11.817,11.31,C
,Male,Yes,56.0,No,Artist,1.0,Average,2.0,6.0,2.49,12.129,11.63,18.017,C
464223.0,Female,Yes,52.0,Yes,Artist,2.0,Low,2.0,6.0,7.918,3.112,11.953,9.919,C
,Male,Yes,39.0,Yes,Entertainment,0.0,Low,1.0,6.0,8.904,0.585,7.468,12.556,D
460331.0,Female,No,35.0,No,,5.0,Low,1.0,6.0,4.736,4.816,7.404,5.451,A
461494.0,Male,Yes,33.0,No,Engineer,0.0,Average,2.0,6.0,0.007,3.082,-0.613,1.888,B
460035.0,Female,No,25.0,Yes,Artist,0.0,Low,6.0,6.0,5.095,6.634,3.546,3.981,A
463812.0,Female,Yes,,Yes,Artist,0.0,Average,2.0,4.0,0.457,1.228,0.486,1.116,B
465569.0,Male,Yes,35.0,Yes,Artist,1.0,High,3.0,6.0,6.628,8.075,4.444,5.014,A
466333.0,Female,Yes,,Yes,Artist,1.0,Average,2.0,6.0,8.44,7.269,11.617,9.207,C
467668.0,Female,Yes,49.0,Yes,Artist,,Average,3.0,7.0,7.121,11.177,12.539,15.297,C
,Female,Yes,46.0,No,Artist,8.0,Average,2.0,6.0,5.305,2.26,2.281,-0.649,B
,Female,No,31.0,No,Healthcare,,Low,2.0,6.0,1.79,-2.506,14.226,5.645,D
467777.0,Male,No,49.0,Yes,Doctor,,Low,1.0,6.0,15.097,2.649,12.248,7.37,C
462404.0,Female,No,26.0,Yes,Artist,9.0,Low,1.0,6.0,2.011,4.504,6.411,4.812,A
461799.0,Male,Yes,,Yes,Doctor,13.0,High,2.0,6.0,6.442,1.385,6.165,3.26,B
459933.0,Female,Yes,30.0,Yes,Artist,8.0,Low,4.0,6.0,10.534,6.095,3.107,4.939,A
463717.0,Female,Yes,70.0,Yes,Artist,1.0,Average,4.0,6.0,15.654,8.637,6.552,10.726,C
463652.0,Female,No,28.0,Yes,Artist,,Low,,6.0,9.154,7.05,9.256,6.3,D
462149.0,Female,Yes,89.0,No,Lawyer,3.0,High,1.0,6.0,10.814,3.775,5.025,4.427,D
462769.0,Female,Yes,42.0,No,Homemaker,6.0,High,4.0,6.0,5.149,2.188,2.926,-2.912,B
465532.0,Female,Yes,37.0,Yes,Entertainment,6.0,Average,3.0,4.0,3.844,3.091,3.26,6.07,A
462829.0,Male,Yes,29.0,No,Executive,1.0,Average,3.0,6.0,12.236,6.715,2.327,4.86,D
459210.0,Female,Yes,68.0,Yes,Artist,1.0,High,2.0,6.0,11.143,6.95,9.646,6.415,C
464659.0,Female,No,25.0,No,Engineer,1.0,Low,1.0,,5.078,2.953,4.55,9.52,D
461411.0,Male,No,29.0,No,Healthcare,1.0,average,,,7.167,0.741,2.628,8.801,D
467759.0,Female,Yes,48.0,Yes,Doctor,0.0,Low,2.0,6.0,9.201,6.418,11.515,8.674,C
461475.0,Female,Yes,51.0,Yes,Doctor,1.0,Average,,1.0,9.419,1.203,16.296,4.091,C
462714.0,Female,Yes,40.0,Yes,Engineer,1.0,High,5.0,2.0,4.002,1.94,5.426,3.367,B
466890.0,Male,Yes,47.0,Yes,Artist,0.0,Average,6.0,7.0,4.208,10.639,0.409,6.333,B
462888.0,Male,Yes,39.0,Yes,Executive,,High,3.0,6.0,1.461,1.099,3.958,-2.484,B
467479.0,Male,Yes,35.0,Yes,Executive,1.0,Average,4.0,6.0,16.965,6.404,10.966,7.429,C
466799.0,Female,No,19.0,No,Healthcare,2.0,Low,3.0,6.0,1.118,5.917,-2.084,0.412,D
466557.0,Female,No,21.0,No,Healthcare,7.0,Low,,6.0,10.275,0.254,-4.959,6.559,D
460873.0,Male,Yes,46.0,Yes,Entertainment,0.0,Average,3.0,4.0,0.805,6.235,3.814,3.618,B
466776.0,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,6.0,0.339,3.811,8.156,-2.428,B
459462.0,Male,Yes,66.0,Yes,Artist,0.0,average,2.0,6.0,2.547,5.081,7.749,-0.926,B
465727.0,Male,No,42.0,No,Marketing,1.0,Low,5.0,4.0,8.862,-0.221,2.777,7.596,D
462348.0,Female,Yes,73.0,Yes,Lawyer,1.0,High,2.0,6.0,0.924,4.193,6.062,-0.83,B
460941.0,Male,Yes,72.0,No,Engineer,1.0,average,1.0,6.0,11.445,6.743,3.503,8.17,A
461629.0,Male,Yes,53.0,Yes,Artist,0.0,Low,3.0,6.0,3.384,2.255,7.786,0.106,B
459907.0,Female,Yes,39.0,Yes,Artist,8.0,Average,2.0,6.0,18.344,0.94,0.537,0.643,C
467146.0,Female,No,27.0,No,Homemaker,9.0,Low,1.0,6.0,5.904,5.8,3.649,3.651,D
460916.0,Male,Yes,63.0,No,Entertainment,1.0,Average,,6.0,6.187,2.944,2.629,2.913,B
459196.0,Female,No,23.0,No,Healthcare,1.0,Low,3.0,4.0,13.511,0.249,4.488,-1.142,D
465444.0,Female,No,30.0,Yes,Entertainment,0.0,Low,4.0,6.0,2.507,6.648,7.655,2.711,B
464186.0,Female,Yes,,Yes,Artist,5.0,Average,2.0,6.0,16.084,2.768,3.36,1.74,C
466412.0,Male,Yes,26.0,Yes,Artist,1.0,Average,3.0,6.0,2.648,8.816,3.261,-3.027,B
459480.0,Female,Yes,50.0,Yes,Entertainment,7.0,Low,3.0,6.0,4.846,4.937,10.869,7.648,A
467880.0,Female,Yes,45.0,Yes,Artist,1.0,Average,2.0,6.0,12.246,6.884,12.524,18.408,C
460216.0,Female,No,62.0,No,Entertainment,2.0,Low,1.0,6.0,4.54,3.623,2.201,3.747,A
467941.0,Female,No,27.0,Yes,Doctor,1.0,Low,3.0,6.0,4.174,6.456,1.322,5.272,A
466090.0,Male,Yes,57.0,Yes,Entertainment,1.0,average,,6.0,4.287,2.465,5.212,4.414,A
462572.0,Female,Yes,30.0,No,Engineer,1.0,Average,7.0,4.0,5.668,1.453,6.918,4.463,A
467443.0,Male,No,32.0,No,Healthcare,7.0,Low,4.0,3.0,7.533,6.313,4.886,4.761,A
462548.0,Male,No,18.0,,Executive,,Low,5.0,,2.289,7.511,4.124,4.98,A
459701.0,Male,No,47.0,No,Artist,3.0,Low,3.0,5.0,4.683,3.24,8.052,-4.191,B
461139.0,Female,No,32.0,Yes,Artist,4.0,Low,4.0,2.0,6.117,5.841,2.329,2.259,A
461115.0,Female,Yes,32.0,No,Engineer,5.0,Low,3.0,1.0,6.752,4.086,7.035,6.455,A
459027.0,Male,Yes,67.0,Yes,Doctor,1.0,Average,4.0,6.0,3.544,0.835,2.212,-1.263,B
467340.0,Female,Yes,77.0,Yes,Lawyer,0.0,High,2.0,6.0,13.782,6.452,13.799,5.75,C
461410.0,Male,Yes,79.0,No,,0.0,Average,2.0,0.0,16.901,5.747,6.382,12.391,C
460857.0,Male,No,31.0,No,Entertainment,1.0,Low,1.0,4.0,8.378,3.824,4.54,6.421,A
464300.0,Male,Yes,42.0,Yes,Artist,0.0,Low,3.0,4.0,4.167,3.191,6.517,1.866,A
460532.0,Female,No,18.0,No,,0.0,Low,6.0,6.0,15.597,2.277,-0.005,2.332,D
463287.0,Male,Yes,50.0,Yes,Artist,1.0,Average,4.0,2.0,10.423,8.996,10.509,17.065,C
461392.0,Male,Yes,71.0,Yes,Artist,0.0,Average,5.0,6.0,15.083,6.179,10.212,8.2,C
461546.0,Female,Yes,72.0,No,Lawyer,1.0,Low,3.0,6.0,5.595,5.592,2.726,4.289,A
467780.0,Male,Yes,47.0,Yes,Artist,,Low,3.0,6.0,4.737,5.552,4.499,2.454,A
462130.0,Male,Yes,45.0,Yes,Artist,9.0,Average,2.0,6.0,8.378,6.1,7.683,3.781,C
464684.0,Female,No,,No,Engineer,9.0,Low,5.0,,9.21,6.038,6.07,3.988,A
462276.0,Female,No,36.0,Yes,Engineer,4.0,Low,1.0,6.0,4.202,5.691,5.508,5.075,A
462142.0,Female,No,42.0,Yes,Artist,,Low,1.0,6.0,-0.466,1.293,5.975,5.348,B
,Male,No,30.0,No,Healthcare,4.0,Low,4.0,6.0,11.28,2.704,2.449,6.626,D
466463.0,Female,No,29.0,Yes,Healthcare,2.0,average,4.0,4.0,3.543,-1.221,0.977,0.129,B
464736.0,Male,No,28.0,Yes,Engineer,0.0,Low,5.0,4.0,9.324,-4.315,3.533,3.969,D
467520.0,Male,,22.0,No,Healthcare,,Low,2.0,6.0,18.447,5.355,9.632,9.514,D
459835.0,Male,Yes,85.0,No,,,Low,1.0,6.0,10.772,3.223,5.666,7.296,D
463855.0,Female,Yes,40.0,Yes,Artist,1.0,Average,2.0,6.0,15.265,7.513,16.703,7.169,C
460344.0,Female,Yes,52.0,Yes,,14.0,Average,2.0,6.0,15.856,2.629,3.677,11.946,C
466211.0,Male,Yes,47.0,Yes,Artist,0.0,Low,,6.0,9.96,2.141,12.368,3.386,C
460139.0,Male,No,26.0,No,,6.0,average,6.0,5.0,12.445,4.32,-1.045,3.222,D
464126.0,Female,No,55.0,Yes,Marketing,3.0,Low,1.0,,2.766,1.428,3.117,-1.414,B
461286.0,Female,No,20.0,No,Doctor,4.0,Low,4.0,6.0,11.013,9.709,6.384,7.059,D
461621.0,Female,Yes,87.0,Yes,Lawyer,0.0,average,2.0,6.0,9.978,17.591,20.548,7.531,C
460163.0,Male,No,28.0,No,Healthcare,0.0,Low,,4.0,10.951,2.085,7.205,3.641,A
461958.0,Male,No,38.0,No,Artist,2.0,Low,2.0,3.0,5.883,5.227,4.375,3.036,A
464875.0,Male,Yes,42.0,No,Entertainment,1.0,Low,2.0,4.0,4.049,9.112,6.593,4.25,B
464791.0,Male,Yes,42.0,No,Marketing,0.0,High,6.0,4.0,1.074,6.094,4.37,4.086,A
464579.0,Female,No,29.0,No,Engineer,1.0,Low,4.0,6.0,6.692,10.203,3.251,-3.387,D
463531.0,Male,No,32.0,Yes,Doctor,0.0,Low,4.0,6.0,6.286,8.905,6.255,4.539,A
462651.0,Male,Yes,38.0,No,Executive,,High,5.0,4.0,,3.581,4.599,5.218,D
465486.0,Female,Yes,59.0,No,Artist,1.0,High,2.0,6.0,4.761,8.262,7.762,11.416,C
,Male,No,22.0,No,Healthcare,0.0,Low,2.0,3.0,7.735,8.954,-0.079,5.799,D
467162.0,Female,No,26.0,No,Homemaker,9.0,Low,,4.0,19.393,0.383,4.568,4.057,D
461298.0,Female,Yes,78.0,Yes,Artist,1.0,High,2.0,6.0,10.87,15.806,11.747,12.387,C
461595.0,Female,No,32.0,Yes,Healthcare,0.0,average,3.0,4.0,6.373,7.471,2.128,5.02,A
459260.0,Male,Yes,37.0,Yes,Artist,0.0,Average,4.0,7.0,10.248,11.608,2.621,9.148,C
462772.0,Male,Yes,37.0,Yes,Healthcare,1.0,High,4.0,6.0,-2.567,0.2,3.309,1.012,B
462941.0,Male,No,67.0,No,Lawyer,,average,2.0,6.0,10.568,5.891,5.0,4.652,D
459143.0,Male,Yes,47.0,No,Artist,0.0,High,4.0,6.0,0.165,5.717,2.54,0.344,B
464532.0,Female,Yes,68.0,Yes,Lawyer,0.0,High,2.0,6.0,1.756,5.166,2.86,2.692,A
460056.0,Male,No,30.0,Yes,Healthcare,3.0,Low,5.0,1.0,8.238,14.147,9.926,5.533,C
466761.0,Female,Yes,48.0,Yes,Entertainment,2.0,Low,1.0,1.0,4.004,3.581,3.64,7.105,A
465469.0,Female,No,43.0,Yes,Artist,6.0,Low,1.0,6.0,13.568,3.56,3.494,7.256,C
461886.0,Male,Yes,33.0,Yes,Healthcare,9.0,average,2.0,6.0,5.038,3.714,8.066,3.067,D
465680.0,Male,Yes,31.0,No,Healthcare,0.0,Average,5.0,4.0,4.491,9.071,5.024,3.891,D
459316.0,Male,Yes,32.0,Yes,Healthcare,1.0,Low,2.0,6.0,5.655,1.079,9.982,2.896,D
465609.0,Female,No,21.0,No,Healthcare,1.0,Low,4.0,2.0,9.076,1.892,8.699,2.556,D
467009.0,Female,No,29.0,No,Homemaker,2.0,,4.0,3.0,8.939,8.834,5.79,8.403,D
461766.0,Female,Yes,35.0,Yes,Artist,1.0,Low,2.0,4.0,2.384,3.528,2.26,4.849,A
464938.0,Male,Yes,46.0,No,Artist,0.0,Low,3.0,4.0,4.442,5.758,3.07,0.697,A
462034.0,Female,Yes,38.0,Yes,Artist,9.0,High,2.0,2.0,9.565,2.017,2.819,-1.174,B
464049.0,Female,No,32.0,Yes,Healthcare,1.0,average,3.0,6.0,8.103,10.073,10.762,5.531,C
467925.0,Female,No,28.0,Yes,Artist,3.0,Low,7.0,2.0,7.822,7.046,5.978,1.829,A
463711.0,Female,Yes,68.0,Yes,Lawyer,3.0,Low,1.0,6.0,9.027,4.18,7.308,5.777,A
463846.0,Female,Yes,45.0,Yes,Artist,4.0,Low,1.0,6.0,8.07,3.494,17.96,10.469,C
462064.0,Male,Yes,58.0,Yes,Artist,0.0,Average,3.0,7.0,26.882,11.52,13.852,13.12,C
463249.0,Male,No,28.0,No,Entertainment,1.0,Low,2.0,7.0,6.805,6.711,4.596,2.697,A
464217.0,Female,No,32.0,No,Healthcare,12.0,Low,3.0,6.0,7.65,11.256,2.641,7.664,A
463378.0,Male,No,30.0,Yes,Doctor,1.0,Low,1.0,3.0,7.832,5.706,6.323,3.174,B
463035.0,Female,Yes,42.0,No,Homemaker,3.0,Average,4.0,6.0,11.992,0.702,-5.374,11.104,D
459656.0,Male,No,22.0,No,,,Low,6.0,1.0,11.154,4.718,2.983,10.071,D
463114.0,Male,No,41.0,Yes,Artist,,Low,3.0,6.0,9.736,4.209,10.978,17.577,C
465309.0,Female,No,18.0,No,Healthcare,6.0,Low,4.0,7.0,9.706,5.989,8.409,9.257,D
